year_month,country,visitor_count,exchange_rate,oil_price,buzz_volume,engagement,potential_exposure,positive_pct,negative_pct,date,month,quarter,season,is_peak_season,visitor_lag1,visitor_lag2,visitor_lag3,visitor_mom_growth,visitor_3m_avg,visitor_6m_avg,visitor_vs_3m_avg,visitor_rolling_std,total_visitors_month,country_share,buzz_lag1,engagement_lag1,exposure_lag1,buzz_mom_growth,engagement_mom_growth,exposure_mom_growth,engagement_per_visitor,buzz_per_visitor,buzz_3m_avg,buzz_vs_3m_avg,priority_score,priority_label,hallyu_spend_count,hallyu_lag1,hallyu_mom_growth,hallyu_per_visitor,ml_priority_score,ml_pred_label
202311,미국,93498.0,1289.0,83.55,91169,290191,998571,67.74193548387096,32.25806451612903,2023-11-01,11,4,fall,0,115763.0,96925.0,83250.0,-0.1923326105923309,98646.0,104009.0,0.9478133933459036,16324.679874349718,717482.0,0.130314070596893,83364.0,663618.0,998571.0,0.0936255457991459,-0.5627137901624127,0.0,3.1037134484160087,0.9750903762647328,85705.33333333333,1.06374943605221,0.2644264278092016,Medium,2277973.0,2587782.0,-0.1197198991259696,24.363868745855527,13.2,Medium
202312,미국,78291.0,1289.4,77.33,59354,150769,998571,89.99564396689415,10.004356033105852,2023-12-01,12,4,winter,0,93498.0,115763.0,96925.0,-0.1626451902714496,102062.0,102606.16666666669,0.7670925515862906,11988.500031279917,651245.0,0.1202174296923584,91169.0,290191.0,998571.0,-0.3489673024822033,-0.4804490835346375,0.0,1.9257513635028287,0.758120345889055,85109.66666666667,0.6973825926549667,0.2400092130073973,Low,2008063.0,2277973.0,-0.1184869179748838,25.64870802518808,4.0,Low
202401,미국,61754.0,1330.6,78.85,75604,662903,998571,88.95906816503978,11.040931834960215,2024-01-01,1,1,winter,0,78291.0,93498.0,115763.0,-0.2112247895671277,95850.66666666669,95425.0,0.6442730358335188,18846.45792538567,604285.0,0.1021935014107581,59354.0,150769.0,998571.0,0.27378104255821,3.3968123420597074,0.0,10.734575897917544,1.2242769699128802,77962.33333333333,0.9697503495277636,0.3840771899405598,Medium,1630316.0,2008063.0,-0.1881151139182386,26.400168410143472,11.7,Medium
202402,미국,62607.0,1334.0,80.88,68855,332296,998571,89.81469809655867,10.18530190344132,2024-02-01,2,1,winter,0,61754.0,78291.0,93498.0,0.0138128704213492,77847.66666666667,88246.83333333333,0.8042244897085333,15876.64298059679,722487.0,0.0866548463847792,75604.0,662903.0,998571.0,-0.0892677636103909,-0.4987260579602144,0.0,5.307649304390883,1.09979714728385,75375.66666666667,0.913491091289408,0.2265885004118419,Low,1619618.0,1630316.0,-0.0065619180576035,25.869599246090694,9.9,Low
202403,미국,119955.0,1346.8,84.18,82835,145032,998571,86.35553972212327,13.644460277876735,2024-03-01,3,1,spring,1,62607.0,61754.0,78291.0,0.9159998083281422,67550.66666666667,84806.33333333333,1.775778181315753,9311.174594718645,1014857.0,0.1181989186653883,68855.0,332296.0,998571.0,0.2030353641710841,-0.5635457543876544,0.0,1.2090533950231337,0.6905506231503481,67937.66666666667,1.2192794375236122,0.538001543978229,Medium,2451379.0,1619618.0,0.5135538133065946,20.43582176649577,22.7,Medium
202404,미국,122728.0,1378.7,89.17,70218,370957,998571,88.59118409680208,11.408815903197926,2024-04-01,4,2,spring,1,119955.0,62607.0,61754.0,0.0231170022091617,81438.66666666667,88644.66666666667,1.5069991322713208,33358.84968540332,923571.0,0.1328842070615036,82835.0,145032.0,998571.0,-0.152314842759703,1.5577596668321474,0.0,3.022594680920409,0.572143276187993,75764.66666666667,0.9267908523762176,0.7104521016970112,High,2629790.0,2451379.0,0.0727798516671636,21.427791539013104,86.6,High
202405,미국,122694.0,1376.5,84.04,74751,461087,989588,74.6583365872706,25.341663412729403,2024-05-01,5,2,spring,1,122728.0,119955.0,62607.0,-0.0002770353953458,101763.33333333331,89805.5,1.2056798453929052,33938.71259098277,959085.0,0.1279281815480379,70218.0,370957.0,998571.0,0.0645560967273348,0.242966165889847,-0.0089958550769048,3.758024027254797,0.6092473959606827,73969.33333333333,1.010567442363502,0.4403958613432461,High,2864438.0,2629790.0,0.0892268964442027,23.34619459794285,86.5,High
202406,미국,151721.0,1389.2,82.56,76375,481013,989588,88.5849157815685,11.4150842184315,2024-06-01,6,2,summer,0,122694.0,122728.0,119955.0,0.2365804358811351,121792.33333333331,94671.5,1.2457352269026238,1591.2681525533908,1006181.0,0.1507889733556885,74751.0,461087.0,989588.0,0.0217254618667308,0.0432152717383053,0.0,3.17037852373765,0.5033910928612387,75934.66666666667,1.0057988446208144,0.6095287719370658,High,3399578.0,2864438.0,0.1868219874195217,22.40677295825891,89.3,High
202407,미국,120874.0,1384.6,83.83,78752,373357,989588,87.49384135325998,12.506158646740024,2024-07-01,7,3,summer,0,151721.0,122694.0,122728.0,-0.2033139776299919,132381.0,106909.83333333331,0.913076649972428,16748.93993660484,1023922.0,0.1180500077154314,76375.0,481013.0,989588.0,0.0311227495908347,-0.2238109988711323,0.0,3.0888114896503795,0.6515214189982957,73781.33333333333,1.0673702472170017,0.1859957807828409,Low,3038458.0,3399578.0,-0.1062249490966231,25.13739927527839,5.3,Low
202408,미국,102057.0,1335.3,77.6,84751,310076,989588,88.98063074248822,11.019369257511794,2024-08-01,8,3,summer,0,120874.0,151721.0,122694.0,-0.1556745040289888,131763.0,116763.16666666669,0.7745497597959974,17308.07392519447,1141680.0,0.0893919487071683,78752.0,373357.0,989588.0,0.0761758431531897,-0.16949193399347,0.0,3.038262931499064,0.8304280941042751,76626.0,1.1060345052593117,0.1965186185181991,Low,2806408.0,3038458.0,-0.0763709750143,27.498437147868348,9.0,Low
202409,미국,109695.0,1319.6,73.52,88414,495432,989588,90.00166546383169,9.998334536168322,2024-09-01,9,3,fall,1,102057.0,120874.0,151721.0,0.0748405302918957,124884.0,123338.16666666669,0.8783751321226098,25073.657471537685,1009319.0,0.108682190665191,84751.0,310076.0,989588.0,0.0432207289589503,0.5977760291025426,0.0,4.516450157254205,0.8059984502484161,79959.33333333333,1.1057370830172004,0.6280520530323638,High,2811162.0,2806408.0,0.0016939803478325,25.627075071789964,79.9,High
202410,미국,141152.0,1383.3,74.94,90201,603509,989588,93.07175680452455,6.928243195475433,2024-10-01,10,4,fall,1,109695.0,102057.0,120874.0,0.286767856328912,110875.33333333331,121628.16666666669,1.2730694533800726,9463.86614092426,1042520.0,0.1353950044123853,88414.0,495432.0,989588.0,0.020211731173796,0.2181469909089441,0.0,4.275596520063478,0.6390345159827704,83972.33333333333,1.0741752243794584,0.5893926219369047,High,3256237.0,2811162.0,0.1583242089925803,23.069010711856723,88.3,High
202411,미국,108982.0,1394.7,72.61,61646,453774,989588,72.71502082822838,27.284979171771624,2024-11-01,11,4,fall,0,141152.0,109695.0,102057.0,-0.2279103377918839,117634.66666666669,124698.83333333331,0.9264445854963388,20721.57055662847,914291.0,0.1191983733844038,90201.0,603509.0,989588.0,-0.316570769725391,-0.2481073190292108,0.0,4.163751812225872,0.5656530436218825,87788.66666666667,0.7022090930492166,0.2645605091202571,Low,2865331.0,3256237.0,-0.1200483871413536,26.291782129158943,10.4,Low
202412,미국,95889.0,1470.0,73.23,73295,376090,989588,68.97451963241437,31.02548036758563,2024-12-01,12,4,winter,0,108982.0,141152.0,109695.0,-0.1201391055403644,119943.0,122413.5,0.7994547410019759,18370.992161557268,830588.0,0.1154471290218495,61646.0,453774.0,989588.0,0.1889660318593258,-0.1711953527526918,0.0,3.922139140047346,0.7643733900655967,80087.0,0.9151922284515588,0.3172830078301255,Low,2547074.0,2865331.0,-0.1110716353538212,26.56273399451449,10.1,Low
202501,미국,74262.0,1433.3,80.41,81557,465835,989588,66.23134328358209,33.76865671641791,2025-01-01,1,1,winter,0,95889.0,108982.0,141152.0,-0.225542032975628,115341.0,113108.16666666669,0.6438473743074883,23291.89672396817,793151.0,0.0936290819780848,73295.0,376090.0,989588.0,0.1127225595197489,0.238626392618788,0.0,6.272858258597937,1.0982332821631522,75047.33333333333,1.0867408124650222,0.3123505944359731,Medium,1975584.0,2547074.0,-0.224371180421142,26.60289246182435,21.8,Medium
202502,미국,72445.0,1439.6,77.92,87443,163277,989588,91.67779421848496,8.32220578151503,2025-02-01,2,1,winter,0,74262.0,95889.0,108982.0,-0.0244674261398831,93044.33333333331,105339.5,0.778607330555685,17533.929859941127,788072.0,0.0919268797774822,81557.0,465835.0,989588.0,0.0721703839032823,-0.6494960662036987,0.0,2.253806335840983,1.2070260197391125,72166.0,1.2116924867666214,0.3512128325580519,Low,1842288.0,1975584.0,-0.0674716944457942,25.43016081165021,20.5,Low
202503,미국,132117.0,1466.5,72.49,103445,569963,989588,78.32371873399113,21.676281266008864,2025-03-01,3,1,spring,1,72445.0,74262.0,95889.0,0.8236869349161433,80865.33333333333,100404.16666666669,1.633790334547973,13042.556970676282,1116325.0,0.1183499428929747,87443.0,163277.0,989588.0,0.1829992109145386,2.490773348358924,0.0,4.314077673577208,0.7829802372139846,80765.0,1.280814709341918,0.7065241006647353,High,3060159.0,1842288.0,0.6610643938407025,23.162492336338246,64.7,High
202504,미국,153381.0,1438.5,67.74,88958,610420,989588,66.91753543399321,33.08246456600679,2025-04-01,4,2,spring,1,132117.0,72445.0,74262.0,0.1609482504144054,92941.33333333331,104141.16666666669,1.650299113419218,33939.28426371622,1070718.0,0.1432506038004404,103445.0,569963.0,989588.0,-0.1400454347721011,0.0709818005730196,0.0,3.979762812864697,0.5799805712571962,90815.0,0.9795518361504156,0.5734950884688667,High,3248871.0,3060159.0,0.0616673839496575,21.18170438320261,78.0,High
202505,미국,132324.0,1381.4,63.73,58112,1080178,678784,75.1470279353077,24.85297206469229,2025-05-01,5,2,spring,1,153381.0,132117.0,72445.0,-0.1372855829600798,119314.33333333331,106179.33333333331,1.1090369136985498,41959.38785699014,1109975.0,0.1192134957994549,88958.0,610420.0,989588.0,-0.3467479035050248,0.7695652173913043,-0.3140741399451084,8.163129893292222,0.4391644750763278,93282.0,0.6229712055916469,0.4467345524763624,Medium,3381881.0,3248871.0,0.0409403759028905,25.55757836824764,46.3,High
202506,미국,166242.0,1356.4,69.26,77962,1330089,678784,80.67296297626315,19.32703702373685,2025-06-01,6,2,summer,0,132324.0,153381.0,132117.0,0.2563253831504489,139274.0,110069.66666666669,1.193632695262576,12217.45877832196,1151428.0,0.1443789798406848,58112.0,1080178.0,678784.0,0.3415817731277533,0.2313609423632031,0.0,8.00092034503916,0.4689669277318607,83505.0,0.9336207412729776,0.6199858973777833,High,3766908.0,3381881.0,0.1138499550989523,22.659183599812323,82.3,High
202507,미국,131832.0,1382.9,70.87,55969,670744,678784,73.1661297745053,26.83387022549471,2025-07-01,7,3,summer,0,166242.0,132324.0,153381.0,-0.2069874039051503,150649.0,121795.16666666669,0.8750937609940989,17123.245866365265,1297265.0,0.1016230299900174,77962.0,1330089.0,678784.0,-0.2820989712937072,-0.4957149483981899,0.0,5.08786940955155,0.4245479094605255,75010.66666666667,0.7461472146183653,0.1847207189497191,Low,3487980.0,3766908.0,-0.0740469371696893,26.45776442745312,21.9,Low
202508,미국,111754.0,1388.6,69.39,54832,2749630,678784,66.67234695181699,33.32765304818302,2025-08-01,8,3,summer,0,131832.0,166242.0,132324.0,-0.1522998968384004,143466.0,131390.16666666666,0.7789580806602261,19726.128560870628,1351649.0,0.0826797489584944,55969.0,670744.0,678784.0,-0.0203148171309117,3.099373233305106,0.0,24.604309465433005,0.4906491042826207,64014.333333333336,0.8565581666605916,0.354374850088184,Medium,2933922.0,3487980.0,-0.1588478144943491,26.253395851602622,33.1,Low
202509,미국,121682.0,1402.2,70.01,66436,525491,678784,59.2115511353424,40.7884488646576,2025-09-01,9,3,fall,1,111754.0,131832.0,166242.0,0.0888379834278862,136609.33333333334,137941.66666666666,0.8907297695618649,27556.35537100888,1191448.0,0.1021295096386917,54832.0,2749630.0,678784.0,0.2116282462795448,-0.8088866502038456,0.0,4.318559852730889,0.5459805065662957,62921.0,1.0558637021026367,0.4583523599821715,Medium,2996837.0,2933922.0,0.0214439920352347,24.628433128975527,49.5,High
202510,미국,148951.0,1423.2,65.0,73355,2614961,678784,70.03621801478165,29.96378198521834,2025-10-01,10,4,fall,1,121682.0,111754.0,131832.0,0.2241005243174832,121756.0,136202.5,1.2233565491639016,10039.20455016225,1143924.0,0.1302105734297033,66436.0,525491.0,678784.0,0.1041453428863869,3.976224140851128,0.0,17.555847224926318,0.4924773918939785,59079.0,1.241642546420894,0.7844992261236721,High,3404077.0,2996837.0,0.1358899399600311,22.853669998858685,75.7,High
202511,미국,132651.0,1464.8,64.47,50189,2930399,678784,73.99116997792494,26.00883002207506,2025-11-01,11,4,fall,0,148951.0,121682.0,111754.0,-0.1094319608461843,127462.33333333331,135464.16666666666,1.040707450828611,19260.40997313741,1081405.0,0.122665421373121,73355.0,2614961.0,678784.0,-0.3158066934769272,0.1206281852769505,0.0,22.0910434146746,0.3783537251886529,64874.333333333336,0.7736341542366524,0.4535844538995789,High,3502703.0,3404077.0,0.0289729051369872,26.40540214547949,47.8,High
202512,미국,105599.0,1434.9,62.05,44655,1559360,678784,84.57159478101886,15.428405218981135,2025-12-01,12,4,winter,0,132651.0,148951.0,121682.0,-0.2039336303533331,134428.0,135518.66666666666,0.7855431904067605,13721.07455704534,1036549.0,0.1018755505046071,50189.0,2930399.0,678784.0,-0.1102632050847795,-0.4678676862775342,0.0,14.766806503849468,0.4228733226640404,63326.66666666666,0.7051531740183178,0.2634281849187586,Low,3008680.0,3502703.0,-0.1410405050042781,28.49155768520536,21.7,Low
202601,미국,76212.0,1427.0,61.97,50300,1641838,678784,71.26115264046298,28.73884735953701,2026-01-01,1,1,winter,0,105599.0,132651.0,148951.0,-0.2782886201573878,129067.0,125411.5,0.5904840121797206,21897.094967141136,924755.0,0.0824131797070575,44655.0,1559360.0,678784.0,0.1264136154965849,0.0528922121896162,0.0,21.54303784180969,0.6600010497034587,56066.333333333336,0.8971515882971955,0.2737789050717232,Low,2372756.0,3008680.0,-0.2113631226983262,31.13362725030179,31.4,Low
202602,미국,80540.0,1424.5,68.4,51850,3433670,678784,66.89267318406391,33.10732681593609,2026-02-01,2,1,winter,0,76212.0,105599.0,132651.0,0.0567889571196137,104820.66666666669,116141.5,0.7683599290216305,28227.54917334011,1048888.0,0.0767860820221034,50300.0,1641838.0,678784.0,0.0308151093439363,1.0913573689974283,0.0,42.63310156444003,0.6437794884529426,48381.333333333336,1.0716943173675797,0.44491981621688,High,2069862.0,2372756.0,-0.1276549295418492,25.6998013409486,49.0,High
202603,미국,152416.0,1513.4,128.52,60349,2003466,678784,58.74888293118856,41.25111706881144,2026-03-01,3,1,spring,1,80540.0,76212.0,105599.0,0.8924261236652595,87450.33333333333,110939.16666666669,1.7428864383974143,15865.48052639238,1386767.0,0.1099074321785851,51850.0,3433670.0,678784.0,0.1639151398264223,-0.4165234282851875,0.0,13.144722338862062,0.39594924417384,48935.0,1.233248186369674,0.4889029961467048,Medium,3329041.0,2069862.0,0.6083395897890778,21.841807946672265,60.8,High
