visitor_count,visitor_lag1,visitor_lag2,visitor_lag3,visitor_mom_growth,visitor_3m_avg,visitor_6m_avg,visitor_vs_3m_avg,visitor_rolling_std,country_share,buzz_volume,engagement,potential_exposure,buzz_mom_growth,engagement_mom_growth,exposure_mom_growth,engagement_per_visitor,buzz_per_visitor,buzz_vs_3m_avg,positive_pct,negative_pct,month,quarter,is_peak_season,exchange_rate,oil_price,priority_label
58600.0,65544.0,45911.0,65958.0,-0.10594409862077384,59137.666666666664,59200.5,0.9909082198035094,11456.499567203473,0.058194385135604834,7120,11379,45071,0.6569699790551548,4.755690440060698,0.0,0.19418088737201364,0.12150170648464163,3.3354153653966274,76.1986301369863,23.8013698630137,11,4,0,150.67,61.99,Low
71751.0,58600.0,65544.0,45911.0,0.224419795221843,56685.0,59462.833333333336,1.2657845991002912,9955.60600867672,0.07148293897882939,5665,12662,45071,-0.20435393258426968,0.11275155989102734,0.0,0.1764714080639991,0.07895360343409848,1.349559278964504,89.46280991735537,10.537190082644628,12,4,0,148.66,64.91,Low
66962.0,71751.0,58600.0,65544.0,-0.06674471435938176,65298.333333333336,61133.333333333336,1.0254779346078255,6578.940973540751,0.07198504441417684,5592,10450,45071,-0.012886142983230361,-0.1746959406096983,0.0,0.1560586601355993,0.0835100504763896,0.982086406743941,47.10743801652893,52.89256198347108,1,1,0,152.38,64.32,Low
20966.0,66962.0,71751.0,58600.0,-0.6868970460858397,65771.0,62454.333333333336,0.31877271137735474,6655.9042210656835,0.048562534164713296,6932,1678,45071,0.2396280400572246,-0.8394258373205742,0.0,0.0800343413145092,0.3306305446914051,1.1316319312183707,28.38933951332561,71.61066048667439,2,1,0,156.4,54.23,Low
262.0,20966.0,66962.0,71751.0,-0.9875035772202614,53226.333333333336,54955.666666666664,0.004922375515878732,28040.692936040887,0.007205918754641217,6121,10054,45071,-0.1169936526255049,4.99165673420739,0.0,38.37404580152672,23.362595419847327,1.0095662213425698,16.541353383458645,83.45864661654136,3,1,1,157.67,33.71,Low
35.0,262.0,20966.0,66962.0,-0.8664122137404581,29396.666666666668,47347.5,0.0011906111804059418,34139.853622025585,0.0032104201064024947,3871,1084,45071,-0.3675869955889561,-0.8921822160334195,0.0,30.97142857142857,110.6,0.6228479485116654,30.77939233817701,69.22060766182298,4,2,1,158.08,20.39,Low
24.0,35.0,262.0,20966.0,-0.3142857142857143,7087.666666666667,36429.333333333336,0.003386163758641772,12019.525129277496,0.0016568864342423196,3311,2043,42754,-0.14466546112115733,0.8846863468634686,-0.05140777883783364,85.125,137.95833333333334,0.5869179862916568,37.93103448275862,62.06896551724138,5,2,1,159.87,30.47,Low
62.0,24.0,35.0,262.0,1.5833333333333333,107.0,26666.666666666668,0.5794392523364486,134.34656675859225,0.003982528263103803,3544,17183,42754,0.07037148897614014,7.41067058247675,0.0,277.14516129032256,57.16129032258065,0.7992182214538075,48.48484848484848,51.51515151515152,6,2,0,154.91,40.8,Low
78.0,62.0,24.0,35.0,0.25806451612903225,40.333333333333336,14718.5,1.933884297520661,19.553345830157355,0.0034213527502412492,3368,3357,42754,-0.04966139954853273,-0.8046324855962288,0.0,43.03846153846154,43.17948717948718,0.9420100689912362,61.71428571428571,38.285714285714285,7,3,0,153.73,43.3,Low
167.0,78.0,62.0,24.0,1.141025641025641,54.666666666666664,3571.1666666666665,3.054878048780488,27.736858747050576,0.005261499684940139,3429,9820,42754,0.01811163895486936,1.9252308608876973,0.0,58.80239520958084,20.53293413173653,1.00626039323095,63.92405063291139,36.07594936708861,8,3,0,152.91,44.0,Low
